"id";"nama";"id_kota";"created_at";"updated_at"
"6296";"GALELA UTARA";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6297";"TALIABU BARAT LAUT";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6298";"KAO";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6299";"BACAN TIMUR TENGAH";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6300";"MABA SELATAN";"434";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6301";"PULAU BATANG DUA";"429";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6302";"PATANI UTARA";"433";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6303";"TOBELO BARAT";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6304";"GANE TIMUR TENGAH";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6305";"KAO UTARA";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6306";"MAKIAN BARAT (PULAU MAKIAN)";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6307";"OBI SELATAN";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6308";"TALIABU BARAT";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6309";"WASILE TENGAH";"434";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6310";"KAYOA BARAT";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6311";"WASILE UTARA";"434";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6312";"MOROTAI TIMUR";"430";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6313";"MANGOLI TENGAH";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6314";"OBI UTARA";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6315";"LOLODA KEPULAUAN";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6316";"MAKIAN (PULAU MAKIAN)";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6317";"BACAN SELATAN";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6318";"MANGOLI BARAT";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6319";"TIDORE SELATAN";"428";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6320";"GALELA BARAT";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6321";"PULAU HIRI";"429";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6322";"MABA UTARA";"434";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6323";"WEDA UTARA";"433";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6324";"TIDORE TIMUR (PULAU TIDORE)";"428";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6325";"TOBELO SELATAN";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6326";"PULAU GEBE";"433";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6327";"SANANA";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6328";"MANGOLI UTARA";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6329";"WEDA";"433";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6330";"MOTI (PULAU MOTI)";"429";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6331";"TIDORE (PULAU TIDORE)";"428";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6332";"SULABESI SELATAN";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6333";"GANE TIMUR SELATAN";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6334";"TERNATE TENGAH (KOTA)";"429";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6335";"TOBELO";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6336";"BACAN BARAT UTARA";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6337";"TOBELO TIMUR";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6338";"KEPULAUAN JORONGA";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6339";"TOBELO UTARA";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6340";"OBA SELATAN";"428";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6341";"BACAN BARAT";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6342";"KASIRUTA TIMUR";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6343";"SULABESI BARAT";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6344";"TOBELO TENGAH";"435";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6345";"MANGOLI TIMUR";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6346";"MANGOLI UTARA TIMUR";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6347";"OBI TIMUR";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6348";"WEDA TENGAH";"433";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6349";"KAYOA SELATAN";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6350";"LEDE";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6351";"BACAN TIMUR SELATAN";"432";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6352";"KOTA MABA";"434";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6353";"TALIABU TIMUR";"431";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6354";"ABENAHO";"436";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6355";"MAPIA";"437";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6356";"UNIR SIRAU";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6357";"EBUNGFAU (EBUNGFA)";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6358";"ARADIDE";"440";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6359";"CITAKMITAK";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6360";"BEWANI";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6361";"ABEPURA";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6362";"KUARI";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6363";"ILU";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6364";"BOKONERI";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6365";"OKBIBAB";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6366";"ASSUE";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6367";"PIRAMID";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6368";"MAPIA BARAT";"437";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6369";"ABOY";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6370";"POGA";"446";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6371";"INIKGAL";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6372";"BATOM";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6373";"MUSATFAK";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6374";"LI ANOGOMMA";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6375";"KURULU";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6376";"USILIMO";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6377";"FAYIT";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6378";"SAMOFA";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6379";"MAPIA TENGAH";"437";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6380";"KEPULAUAN AMBAI";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6381";"YENDIDORI";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6382";"BIAK TIMUR";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6383";"PASSUE";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6384";"AGADUGUME";"450";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6385";"KAI";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6386";"WESAPUT";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6387";"SAWA ERMA";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6388";"HOMEO (HOMEYO)";"451";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6389";"TINGGINAMBUT";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6390";"EKADIDE";"440";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6391";"NAMBIOMAN BAPAI (MAMBIOMAN)";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6392";"KEMBU";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6393";"AWEKU";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6394";"AGISIGA";"451";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6395";"GOME";"450";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6396";"POGOMA";"450";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6397";"WADANGKU";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6398";"KEMTUK";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6399";"INGGERUS";"452";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6400";"WONAWA";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6401";"SIRIWO";"453";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6402";"MIMIKA BARAT JAUH";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6403";"BOMAKIA";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6404";"PANIAI TIMUR";"440";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6405";"MIMIKA TIMUR TENGAH";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6406";"PISUGI";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6407";"KOPAY";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6408";"WANGBE";"450";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6409";"YALENGGA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6410";"ASOTIPO";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6411";"BUGI";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6412";"KURIMA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6413";"TELUK KIMI";"453";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6414";"APAWER HULU";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6415";"RAIMBAWI";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6416";"ANGKAISERA";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6417";"SUBUR";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6418";"SURU-SURU";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6419";"JETSY";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6420";"MIMIKA BARAT TENGAH";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6421";"AKAT";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6422";"SINAK";"450";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6423";"WINA";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6424";"OKSIBIL";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6425";"OKBAPE";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6426";"DIRWEMNA (DIRUWENA)";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6427";"YAUR";"453";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6428";"JIGONIKME";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6429";"OKABA";"458";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6430";"ALAMA";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6431";"PELEBAGA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6432";"TANGMA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6433";"ALEMSOM";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6434";"KREPKURI";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6435";"KAYO";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6436";"BOGONUK";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6437";"YAMO";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6438";"APALAPSILI";"436";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6439";"LANGDA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6440";"GEYA";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6441";"WITA WAYA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6442";"WOLLO (WOLO)";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6443";"ELELIM";"436";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6444";"OKSOP";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6445";"DER KOUMUR";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6446";"HAJU";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6447";"TIGI";"459";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6448";"SUATOR";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6449";"MIMIKA TIMUR JAUH";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6450";"WARSA";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6451";"ATSY  /  ATSJ";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6452";"MIMIKA BARAT (MIBAR)";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6453";"KAIBAR";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6454";"KOSIWO";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6455";"DANIME";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6456";"BRUYADORI";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6457";"WELAREK";"436";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6458";"YUKO";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6459";"FAWI";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6460";"TORERE";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6461";"DEMTA";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6462";"SESNUK";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6463";"KOROPUN (KORUPUN)";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6464";"YAHULIAMBUT";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6465";"WEB";"460";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6466";"UKHA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6467";"YAKOMI";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6468";"WARIS";"460";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6469";"BENAWA";"436";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6470";"KARUBAGA";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6471";"MANDOBO";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6472";"PANTAI TIMUR BARAT";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6473";"TELUK AMPIMOI";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6474";"BIAK BARAT";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6475";"SARMI SELATAN";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6476";"KOMBUT";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6477";"MULIA";"443";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6478";"AMUMA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6479";"AGIMUGA";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6480";"TANAH MIRING";"458";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6481";"SUPIORI BARAT";"461";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6482";"SAWAI";"462";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6483";"YAPEN SELATAN";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6484";"ANAWI";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6485";"MUTING";"458";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6486";"POIRU";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6487";"BIAK UTARA";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6488";"PULAU KURUDU";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6489";"SWANDIWE";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6490";"MINDIPTANA";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6491";"KOBAKMA";"463";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6492";"KUYAWAGE";"446";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6493";"BIANDOGA";"451";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6494";"ORIDEK";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6495";"JAIR";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6496";"JAGEBOB";"458";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6497";"BIAK KOTA";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6498";"MAMBERAMO TENGAH";"462";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6499";"MOBA";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6500";"TRIKORA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6501";"GOYAGE";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6502";"JAYAPURA UTARA";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6503";"DEMBA MASIREI";"452";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6504";"PARO";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6505";"BALINGGA";"446";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6506";"AIMANDO PADAIDO";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6507";"PANTAI TIMUR";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6508";"YAPEN BARAT";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6509";"KIRIHI";"452";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6510";"BONGGO";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6511";"AMBATKWI (AMBATKUI)";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6512";"PULAU TIGA";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6513";"UREIFASEI";"452";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6514";"KELILA";"463";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6515";"WUSUMA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6516";"WELESI";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6517";"BOKONDINI";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6518";"OK AOM";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6519";"SILO KARNO DOGA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6520";"PIYAIYE (SUKIKAI)";"437";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6521";"MEBAROK";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6522";"ASOLOGAIMA (ASALOGAIMA)";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6523";"PANTAI BARAT";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6524";"JAYAPURA SELATAN";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6525";"WARI (TAIYEVE)";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6526";"TIOMNERI";"446";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6527";"UWAPA";"453";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6528";"KONDAGA (KONDA)";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6529";"ARIMOP";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6530";"BORME";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6531";"KALOMDOL";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6532";"KAWOR";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6533";"ANDEY (ANDEI)";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6534";"SARMI";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6535";"WUNIN (WUMIN)";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6536";"ERAGAYAM";"463";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6537";"ARSO";"460";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6538";"SKAMTO (SKANTO)";"460";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6539";"MBUA (MBUGA)";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6540";"MOORA";"453";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6541";"KUBU";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6542";"KEPULAUAN ARURI";"461";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6543";"TEMBAGAPURA";"454";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6544";"WINDESI";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6545";"NUMFOR TIMUR";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6546";"SENTANI TIMUR";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6547";"SILIMO";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6548";"SELA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6549";"MULIAMA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6550";"ASOLOKOBAL";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6551";"SAMENAGE";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6552";"SYAHCAME";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6553";"KIWIROK";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6554";"YAWOSI";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6555";"AGATS";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6556";"BETCBAMU";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6557";"OKBEMTAU";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6558";"OKBAB";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6559";"MINYAMUR";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6560";"KOLF BRAZA";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6561";"PADAIDO";"448";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6562";"TELENGGEME";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6563";"KANGGIME (KANGGIMA )";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6564";"AIRU";"439";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6565";"PULAU YERUI";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6566";"WAMENA";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6567";"OKSAMOL";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6568";"INIYANDIT";"455";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6569";"SUPIORI SELATAN";"461";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6570";"KEBO";"440";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6571";"WAPOGA INGGERUS";"452";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6572";"AWINBON";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6573";"SIRETS";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6574";"GUNDAGI (GUDAGE)";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6575";"SAFAN";"438";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6576";"YAPEN TIMUR";"449";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6577";"GAMELIA";"446";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6578";"TIGI BARAT";"459";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6579";"IBELE";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6580";"BPIRI";"445";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6581";"ANIMHA";"458";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6582";"BEOGA";"450";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6583";"NINIA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6584";"EDERA";"441";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6585";"SARMI TIMUR";"457";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6586";"WENAM";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6587";"MALAGAINERI (MALAGINERI)";"446";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6588";"TIGI TIMUR";"459";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6589";"GILUBANDU (GILUMBANDU / GILIMBANDU)";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6590";"MAMBERAMO HILIR / ILIR";"462";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6591";"KABIANGGAMA (KABIANGGEMA)";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6592";"ULILIN";"458";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6593";"OUDATE WAROPEN";"452";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6594";"BENUKI";"462";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6595";"BATANI";"444";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6596";"INIYE";"447";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6597";"PULDAMA";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6598";"NUMBA";"442";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"6599";"SOBAHAM";"456";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
